uID,roomNumber,name,licensePlates
303353379,J-964,Nguyen Van A 533,95Y-998.53
293801574,U-282,Nguyen Van A 534,87O-250.54
251927805,P-405,Nguyen Van A 535,89G-328.75
405379800,R-825,Nguyen Van A 536,79C-317.54
602328767,Q-736,Nguyen Van A 537,89I-995.22
298294535,F-124,Nguyen Van A 538,51C-299.12
349207220,S-939,Nguyen Van A 539,80M-919.29
244887139,I-677,Nguyen Van A 540,23Y-378.45
954223758,R-765,Nguyen Van A 541,23J-125.15
505554370,D-265,Nguyen Van A 542,48V-665.12
462848438,W-512,Nguyen Van A 543,23T-385.89
611162495,U-565,Nguyen Van A 544,94A-868.21
512655582,Z-269,Nguyen Van A 545,28D-174.71
257523794,V-411,Nguyen Van A 546,54Y-280.78
909444111,G-250,Nguyen Van A 547,13E-177.83
78685655,T-321,Nguyen Van A 548,88Q-407.93
972395622,U-168,Nguyen Van A 549,14D-186.78
348346508,U-890,Nguyen Van A 550,85N-440.34
369878945,S-974,Nguyen Van A 551,32R-333.30
196002636,R-744,Nguyen Van A 552,52C-360.35
407115265,O-237,Nguyen Van A 553,42B-882.79
341326328,W-589,Nguyen Van A 554,90V-300.39
799396133,W-914,Nguyen Van A 555,55N-812.98
297920207,S-307,Nguyen Van A 556,15J-351.41
570279586,U-976,Nguyen Van A 557,37Z-668.22
368688009,L-835,Nguyen Van A 558,54D-921.70
816289525,Y-402,Nguyen Van A 559,57F-129.56
696548774,O-447,Nguyen Van A 560,19B-912.54
79620449,I-296,Nguyen Van A 561,77Y-555.18
167814819,R-315,Nguyen Van A 562,45D-462.15
751093554,P-197,Nguyen Van A 563,46C-665.63
944861988,L-788,Nguyen Van A 564,60Y-243.87
194675013,M-377,Nguyen Van A 565,43G-930.58
309983307,M-279,Nguyen Van A 566,39W-868.32
870920611,J-700,Nguyen Van A 567,97W-207.63
729972696,M-583,Nguyen Van A 568,84K-705.77
639042336,G-354,Nguyen Van A 569,58G-159.77
763928319,F-520,Nguyen Van A 570,79S-601.57
925398462,X-693,Nguyen Van A 571,94V-956.91
934197747,B-379,Nguyen Van A 572,16H-827.42
585254880,F-410,Nguyen Van A 573,89Q-802.54
968503753,O-662,Nguyen Van A 574,88A-360.16
199141571,S-246,Nguyen Van A 575,23N-837.36
839358534,R-779,Nguyen Van A 576,79M-247.30
586370109,J-145,Nguyen Van A 577,59U-894.76
690812503,A-929,Nguyen Van A 578,81Y-318.23
959467084,T-739,Nguyen Van A 579,46Q-953.77
96535774,R-650,Nguyen Van A 580,90K-144.64
776837266,L-591,Nguyen Van A 581,88P-532.87
894858689,A-155,Nguyen Van A 582,89C-399.94
382481974,K-626,Nguyen Van A 583,52V-249.93
781639648,X-234,Nguyen Van A 584,10V-786.73
571745075,C-520,Nguyen Van A 585,92E-557.75
987907368,X-881,Nguyen Van A 586,47J-688.27
567546584,Q-646,Nguyen Van A 587,10K-641.22
250930643,F-174,Nguyen Van A 588,36L-417.83
193541547,W-920,Nguyen Van A 589,80G-688.85
494194465,T-458,Nguyen Van A 590,34G-417.29
377196897,Y-145,Nguyen Van A 591,66M-711.47
661644748,S-190,Nguyen Van A 592,31R-448.94
800567302,V-141,Nguyen Van A 593,77T-798.11
613379010,Y-754,Nguyen Van A 594,26S-959.63
141454588,O-202,Nguyen Van A 595,13Q-827.74
938123380,T-754,Nguyen Van A 596,61X-163.97
132581033,V-943,Nguyen Van A 597,36T-782.81
465475169,I-331,Nguyen Van A 598,47N-133.92
366278499,A-166,Nguyen Van A 599,70S-629.81
786138167,X-854,Nguyen Van A 600,97Y-269.44
77588311,L-606,Nguyen Van A 601,35E-508.23
115349903,E-874,Nguyen Van A 602,33O-264.74
799157178,W-355,Nguyen Van A 603,61H-681.29
92493467,F-732,Nguyen Van A 604,52L-643.88
438297397,C-436,Nguyen Van A 605,86W-303.82
133232576,O-924,Nguyen Van A 606,70Z-470.42
112437842,V-861,Nguyen Van A 607,67Z-674.17
100174238,T-560,Nguyen Van A 608,61Z-767.72
178297244,N-350,Nguyen Van A 609,92B-670.26
437113583,G-114,Nguyen Van A 610,63B-414.20
800063660,S-441,Nguyen Van A 611,86B-398.31
779238620,Y-544,Nguyen Van A 612,22L-330.92
213497299,T-901,Nguyen Van A 613,36L-920.22
735703836,A-570,Nguyen Van A 614,36E-370.59
880216776,P-974,Nguyen Van A 615,37Q-892.52
739576717,X-113,Nguyen Van A 616,55X-364.41
32878655,O-463,Nguyen Van A 617,96C-832.45
413232480,N-523,Nguyen Van A 618,29X-662.30
153233354,Z-568,Nguyen Van A 619,21C-551.18
433804635,W-181,Nguyen Van A 620,48J-647.28
142094610,S-238,Nguyen Van A 621,71B-375.41
352615177,Q-902,Nguyen Van A 622,47T-771.54
122820238,F-260,Nguyen Van A 623,51B-664.64
274355124,E-563,Nguyen Van A 624,81U-168.56
900873853,U-657,Nguyen Van A 625,95S-836.23
5679937,Q-289,Nguyen Van A 626,60W-183.33
192075996,V-511,Nguyen Van A 627,79I-998.77
618478969,G-164,Nguyen Van A 628,66E-127.94
295681011,M-108,Nguyen Van A 629,80Y-881.60
114600876,N-162,Nguyen Van A 630,22S-652.25
540919201,Y-749,Nguyen Van A 631,86M-460.89
290864223,I-849,Nguyen Van A 632,30H-537.94
968785524,H-863,Nguyen Van A 633,27M-503.18
831611691,M-952,Nguyen Van A 634,54D-910.65
132187442,Q-467,Nguyen Van A 635,61G-872.56
457430460,A-558,Nguyen Van A 636,33V-704.17
948087568,C-548,Nguyen Van A 637,61L-148.68
463198451,G-461,Nguyen Van A 638,26F-960.16
211251882,C-237,Nguyen Van A 639,61D-387.65
646866479,G-238,Nguyen Van A 640,45L-489.39
818851904,X-333,Nguyen Van A 641,57Y-198.59
635229614,G-922,Nguyen Van A 642,32J-193.43
829216053,H-894,Nguyen Van A 643,17Y-121.55
902242615,E-373,Nguyen Van A 644,71C-557.75
417342116,Y-741,Nguyen Van A 645,97G-496.96
877948261,O-944,Nguyen Van A 646,59Q-349.29
355175267,F-987,Nguyen Van A 647,91J-729.76
896022903,G-651,Nguyen Van A 648,46L-842.43
922322827,X-805,Nguyen Van A 649,15Q-943.11
55837380,E-266,Nguyen Van A 650,49D-741.92
147779819,X-335,Nguyen Van A 651,22H-334.28
813010433,L-496,Nguyen Van A 652,46M-618.32
692829840,V-718,Nguyen Van A 653,57G-391.16
107615251,D-384,Nguyen Van A 654,44P-608.90
553658088,J-948,Nguyen Van A 655,20A-119.76
842036180,I-654,Nguyen Van A 656,10O-433.62
443254639,A-398,Nguyen Van A 657,94Y-184.89
216305947,S-308,Nguyen Van A 658,58C-130.39
653878403,X-592,Nguyen Van A 659,31B-426.20
730281511,G-600,Nguyen Van A 660,26G-470.44
3850154,I-280,Nguyen Van A 661,63F-320.95
180741303,E-459,Nguyen Van A 662,43F-427.63
610075912,Y-633,Nguyen Van A 663,95R-710.96
734283774,S-584,Nguyen Van A 664,35R-498.54
513697377,G-311,Nguyen Van A 665,40H-728.36
976034505,Q-860,Nguyen Van A 666,97H-790.65
505270718,O-786,Nguyen Van A 667,10B-108.24
812952404,D-580,Nguyen Van A 668,16K-326.32
628202535,G-961,Nguyen Van A 669,61J-786.31
692052695,S-735,Nguyen Van A 670,77F-819.21
11604347,L-853,Nguyen Van A 671,55T-441.40
757901966,Y-779,Nguyen Van A 672,45N-290.63
604604220,P-413,Nguyen Van A 673,10P-634.73
248580580,L-689,Nguyen Van A 674,76A-738.43
591430176,F-617,Nguyen Van A 675,28B-966.19
820120174,U-809,Nguyen Van A 676,65F-842.24
10883590,D-575,Nguyen Van A 677,97V-384.25
904135054,D-186,Nguyen Van A 678,62U-125.47
464341682,R-611,Nguyen Van A 679,56F-690.62
369310895,P-394,Nguyen Van A 680,46D-629.48
847640273,V-898,Nguyen Van A 681,26W-552.83
958908423,U-510,Nguyen Van A 682,48I-664.26
213683018,O-645,Nguyen Van A 683,36E-965.12
494507746,M-934,Nguyen Van A 684,14J-326.94
852836545,X-829,Nguyen Van A 685,69K-775.26
420272717,O-910,Nguyen Van A 686,26M-601.32
701157267,H-270,Nguyen Van A 687,64A-706.80
257370493,Z-953,Nguyen Van A 688,90H-849.80
328056539,V-899,Nguyen Van A 689,16S-108.63
864974889,O-297,Nguyen Van A 690,18U-184.51
569346851,I-430,Nguyen Van A 691,89E-393.57
294368134,T-620,Nguyen Van A 692,29Z-415.71
284742545,U-926,Nguyen Van A 693,94S-861.70
244236266,I-642,Nguyen Van A 694,41I-504.56
593598204,V-438,Nguyen Van A 695,83V-937.15
287119497,U-467,Nguyen Van A 696,13X-970.11
242965074,H-998,Nguyen Van A 697,92H-639.25
368361097,B-970,Nguyen Van A 698,53T-783.73
795742218,H-623,Nguyen Van A 699,35G-650.10
994518900,C-845,Nguyen Van A 700,52G-182.66
208592465,E-374,Nguyen Van A 701,42X-508.34
354240161,Z-483,Nguyen Van A 702,81O-762.63
893556869,J-200,Nguyen Van A 703,34H-728.30
361975356,H-534,Nguyen Van A 704,72M-545.36
645592113,O-300,Nguyen Van A 705,34C-343.28
585778336,Z-889,Nguyen Van A 706,96D-436.55
297857150,T-164,Nguyen Van A 707,57J-583.36
671993283,C-804,Nguyen Van A 708,31O-731.11
41536906,A-691,Nguyen Van A 709,95T-919.98
710495936,L-194,Nguyen Van A 710,60U-110.35
242329640,B-204,Nguyen Van A 711,33D-323.49
250639342,W-347,Nguyen Van A 712,36G-797.71
558652625,J-102,Nguyen Van A 713,86T-304.38
331376184,V-247,Nguyen Van A 714,68Z-492.65
546283540,U-580,Nguyen Van A 715,34T-110.13
326348669,F-174,Nguyen Van A 716,24D-660.61
627554570,Y-136,Nguyen Van A 717,36P-672.42
436105108,I-210,Nguyen Van A 718,45X-762.60
216794895,K-194,Nguyen Van A 719,62V-334.66
593688776,Z-140,Nguyen Van A 720,89J-193.56
610521107,C-848,Nguyen Van A 721,35C-736.48
39144817,W-356,Nguyen Van A 722,58E-735.68
43361484,R-618,Nguyen Van A 723,51Y-193.19
131257534,K-409,Nguyen Van A 724,26H-122.86
410937792,Z-633,Nguyen Van A 725,68A-753.59
175641932,F-468,Nguyen Van A 726,59S-387.22
548942119,J-408,Nguyen Van A 727,22V-547.96
916194658,X-728,Nguyen Van A 728,43G-257.76
619400352,B-531,Nguyen Van A 729,80O-804.29
564381925,T-586,Nguyen Van A 730,47C-213.40
289034769,H-940,Nguyen Van A 731,40C-253.64
312314499,P-978,Nguyen Van A 732,77D-199.21
618745737,V-620,Nguyen Van A 733,41R-519.46
57888239,N-111,Nguyen Van A 734,22O-541.42
365064105,U-316,Nguyen Van A 735,75N-853.42
812349841,R-780,Nguyen Van A 736,98J-280.19
563228060,J-867,Nguyen Van A 737,24F-984.72
923289531,S-398,Nguyen Van A 738,86G-784.93
863048435,O-515,Nguyen Van A 739,91M-431.61
41609432,J-648,Nguyen Van A 740,55W-160.95
224711760,M-847,Nguyen Van A 741,96B-889.24
913923248,F-906,Nguyen Van A 742,65M-191.72
38189691,D-585,Nguyen Van A 743,19H-163.63
732944126,O-954,Nguyen Van A 744,13O-702.14
64997895,T-662,Nguyen Van A 745,79J-979.53
477630721,E-980,Nguyen Van A 746,69V-449.21
209729602,Z-378,Nguyen Van A 747,29T-816.76
771458896,A-971,Nguyen Van A 748,48V-268.76
24745517,X-283,Nguyen Van A 749,22O-186.77
124746606,B-875,Nguyen Van A 750,36G-882.56
650598820,N-129,Nguyen Van A 751,53T-881.29
804246632,O-550,Nguyen Van A 752,24Y-628.71
880774849,E-495,Nguyen Van A 753,88G-560.70
829518224,O-403,Nguyen Van A 754,69V-211.85
974196193,D-209,Nguyen Van A 755,52K-329.47
610859842,T-795,Nguyen Van A 756,35J-282.19
878356205,O-692,Nguyen Van A 757,58E-991.78
235182576,N-838,Nguyen Van A 758,65U-502.72
391298525,I-857,Nguyen Van A 759,58B-486.35
779386268,P-848,Nguyen Van A 760,97Y-219.20
497479367,X-283,Nguyen Van A 761,45Q-260.48
210871803,O-604,Nguyen Van A 762,73E-662.19
940733182,M-299,Nguyen Van A 763,97I-135.97
146606804,J-964,Nguyen Van A 764,80H-831.58
478141311,J-963,Nguyen Van A 765,69L-530.99
562089340,Q-725,Nguyen Van A 766,22D-476.95
180760352,V-615,Nguyen Van A 767,54F-421.70
917657584,W-622,Nguyen Van A 768,78Q-102.81
217690223,C-174,Nguyen Van A 769,68U-804.41
108621634,D-128,Nguyen Van A 770,65K-698.50
191354625,O-260,Nguyen Van A 771,92Q-191.58
70831915,Q-942,Nguyen Van A 772,80I-834.59
581132264,X-851,Nguyen Van A 773,52O-374.47
966933915,J-475,Nguyen Van A 774,38T-795.68
732451667,C-232,Nguyen Van A 775,27Q-919.84
812115163,W-671,Nguyen Van A 776,77O-630.16
132032496,J-115,Nguyen Van A 777,50Z-502.81
908638431,H-946,Nguyen Van A 778,61L-574.84
470835345,Z-206,Nguyen Van A 779,89U-422.72
333519441,E-324,Nguyen Van A 780,93J-878.80
443393125,I-430,Nguyen Van A 781,92F-335.64
22799319,X-364,Nguyen Van A 782,15V-178.40
413491690,B-364,Nguyen Van A 783,75W-754.69
993134353,F-185,Nguyen Van A 784,43V-650.73
455377579,W-205,Nguyen Van A 785,42K-250.40
659017386,T-272,Nguyen Van A 786,42R-683.72
581193366,T-764,Nguyen Van A 787,56E-459.61
305595255,Z-436,Nguyen Van A 788,97Y-469.35
233381859,B-537,Nguyen Van A 789,60A-868.65
910364549,V-469,Nguyen Van A 790,30D-777.22
108721330,Z-830,Nguyen Van A 791,26U-682.45
949451333,Y-545,Nguyen Van A 792,95N-875.99
601330765,L-195,Nguyen Van A 793,33W-173.45
177336213,A-916,Nguyen Van A 794,21C-353.14
918492920,D-344,Nguyen Van A 795,73T-150.86
728061134,Q-475,Nguyen Van A 796,65V-122.16
159042806,E-469,Nguyen Van A 797,75M-359.19
440979843,C-295,Nguyen Van A 798,91A-983.11
493801002,Q-713,Nguyen Van A 799,81H-496.14
642213814,E-814,Nguyen Van A 800,21C-187.16
536340126,E-733,Nguyen Van A 801,54N-203.54
136801439,U-900,Nguyen Van A 802,79F-116.49
305086561,W-497,Nguyen Van A 803,58Q-477.52
73657886,T-842,Nguyen Van A 804,88C-266.18
390593798,S-194,Nguyen Van A 805,18D-179.77
974679837,Q-242,Nguyen Van A 806,64Z-842.80
921752158,H-558,Nguyen Van A 807,59R-483.79
182045884,M-470,Nguyen Van A 808,21H-737.71
763881672,L-841,Nguyen Van A 809,99C-839.86
877955952,F-871,Nguyen Van A 810,85Z-583.43
551049603,T-573,Nguyen Van A 811,61F-421.66
674288817,T-213,Nguyen Van A 812,63A-245.65
916556482,Z-952,Nguyen Van A 813,96N-187.90
208573578,P-651,Nguyen Van A 814,57V-398.46
298147425,E-621,Nguyen Van A 815,49H-322.60
378501576,O-908,Nguyen Van A 816,51G-598.38
330607751,L-662,Nguyen Van A 817,13F-803.39
938924231,L-909,Nguyen Van A 818,98I-765.55
996974393,W-432,Nguyen Van A 819,99N-274.54
280310252,T-107,Nguyen Van A 820,44X-771.93
249690056,C-591,Nguyen Van A 821,24B-264.60
315804667,X-861,Nguyen Van A 822,15R-960.19
692903029,A-309,Nguyen Van A 823,95F-203.50
31115602,Y-391,Nguyen Van A 824,24U-712.85
291925695,P-848,Nguyen Van A 825,97B-983.27
547783276,U-366,Nguyen Van A 826,72O-871.27
800940402,Q-736,Nguyen Van A 827,98X-455.72
826235292,P-681,Nguyen Van A 828,17G-405.80
216086463,E-719,Nguyen Van A 829,54Z-505.61
863506857,Z-687,Nguyen Van A 830,56Q-620.41
538017532,X-510,Nguyen Van A 831,49W-550.12
451014084,T-236,Nguyen Van A 832,12D-299.46
549336374,N-357,Nguyen Van A 833,23T-462.27
105954356,I-806,Nguyen Van A 834,25Z-295.79
857191390,A-229,Nguyen Van A 835,94G-896.76
342509249,A-668,Nguyen Van A 836,33B-646.20
303554578,J-818,Nguyen Van A 837,64Z-911.70
483503915,E-546,Nguyen Van A 838,59O-986.11
330871821,S-720,Nguyen Van A 839,13N-469.80
161059322,Q-336,Nguyen Van A 840,73K-227.80
556318572,M-527,Nguyen Van A 841,13B-804.60
439440287,N-209,Nguyen Van A 842,77V-172.55
842988646,Z-751,Nguyen Van A 843,77E-871.46
792546852,S-104,Nguyen Van A 844,62X-858.50
861738794,C-894,Nguyen Van A 845,79E-149.72
315471518,O-326,Nguyen Van A 846,23Z-522.71
616462566,Z-209,Nguyen Van A 847,48D-352.61
433847067,A-863,Nguyen Van A 848,33R-836.56
863164948,D-636,Nguyen Van A 849,16F-929.75
482773748,X-542,Nguyen Van A 850,68J-840.53
733192025,T-578,Nguyen Van A 851,65S-476.73
63274316,T-957,Nguyen Van A 852,16P-375.37
417774752,E-669,Nguyen Van A 853,67H-659.63
76833635,J-378,Nguyen Van A 854,76A-726.52
714967195,H-630,Nguyen Van A 855,74V-804.28
707177242,C-949,Nguyen Van A 856,44I-507.10
941846046,Z-906,Nguyen Van A 857,87V-333.25
403810253,E-835,Nguyen Van A 858,97G-492.85
446807072,P-907,Nguyen Van A 859,68W-878.22
263384183,B-127,Nguyen Van A 860,32T-244.67
310069286,I-256,Nguyen Van A 861,54C-322.76
762129392,R-322,Nguyen Van A 862,50X-614.84
758493894,J-123,Nguyen Van A 863,91O-947.90
758516603,Q-678,Nguyen Van A 864,10B-881.35
473941956,Q-350,Nguyen Van A 865,67B-483.76
193310209,L-367,Nguyen Van A 866,47N-679.96
901227818,F-257,Nguyen Van A 867,70Z-578.68
403343877,F-683,Nguyen Van A 868,24X-799.66
550944654,Z-557,Nguyen Van A 869,63C-916.81
972733896,T-737,Nguyen Van A 870,61F-535.18
311432685,R-929,Nguyen Van A 871,75Y-764.25
83328178,D-796,Nguyen Van A 872,51R-650.58
544000233,S-882,Nguyen Van A 873,54Y-345.14
638111692,S-394,Nguyen Van A 874,49X-307.32
718498476,Z-247,Nguyen Van A 875,63H-961.40
22109863,P-912,Nguyen Van A 876,73H-541.27
582430536,T-921,Nguyen Van A 877,27I-879.49
8564424,L-701,Nguyen Van A 878,45P-362.77
798267346,P-262,Nguyen Van A 879,86D-542.49
610838566,Q-836,Nguyen Van A 880,82S-709.73
486570351,N-556,Nguyen Van A 881,70D-742.77
321114650,S-411,Nguyen Van A 882,90N-843.28
523973498,K-136,Nguyen Van A 883,21N-494.60
931942655,N-901,Nguyen Van A 884,31N-507.61
733323712,E-591,Nguyen Van A 885,89H-339.22
543376059,T-102,Nguyen Van A 886,85G-342.43
695891109,Z-444,Nguyen Van A 887,71M-737.24
671714616,N-408,Nguyen Van A 888,40Q-274.57
258114699,S-423,Nguyen Van A 889,48G-115.35
104182012,S-254,Nguyen Van A 890,51F-986.87
400485108,K-357,Nguyen Van A 891,83U-845.84
205752672,F-315,Nguyen Van A 892,98Z-614.60
813401512,M-598,Nguyen Van A 893,40N-288.55
235784421,Z-719,Nguyen Van A 894,43Y-632.72
515027225,A-494,Nguyen Van A 895,18F-122.83
771637623,D-452,Nguyen Van A 896,39U-484.28
377008020,X-159,Nguyen Van A 897,97D-183.74
124470987,B-345,Nguyen Van A 898,34W-383.39
216107267,V-937,Nguyen Van A 899,51O-862.30
575617378,A-309,Nguyen Van A 900,64K-155.88
134806908,G-137,Nguyen Van A 901,77I-183.46
536646960,R-293,Nguyen Van A 902,47X-295.60
739022580,E-480,Nguyen Van A 903,33E-734.53
61792898,L-806,Nguyen Van A 904,51V-783.19
411518542,X-196,Nguyen Van A 905,96I-641.40
936828489,A-418,Nguyen Van A 906,47H-788.69
280734132,U-797,Nguyen Van A 907,78K-513.16
107236541,O-572,Nguyen Van A 908,56B-763.12
510116584,J-555,Nguyen Van A 909,49P-711.15
396561733,K-916,Nguyen Van A 910,14W-251.90
836451733,P-374,Nguyen Van A 911,13A-558.25
477309299,R-171,Nguyen Van A 912,80I-923.20
319070008,E-675,Nguyen Van A 913,17Z-633.49
5600490,W-867,Nguyen Van A 914,33E-617.41
903088559,G-144,Nguyen Van A 915,13V-385.81
957198188,B-968,Nguyen Van A 916,90W-831.80
555005449,N-642,Nguyen Van A 917,95Q-797.91
858377777,U-693,Nguyen Van A 918,37O-749.62
717557083,I-518,Nguyen Van A 919,25M-454.29
136330936,H-294,Nguyen Van A 920,13D-778.32
867539365,C-367,Nguyen Van A 921,28L-263.76
413959236,H-445,Nguyen Van A 922,85C-680.17
360805461,Y-570,Nguyen Van A 923,82H-261.38
752395899,X-808,Nguyen Van A 924,34F-627.62
513250925,S-453,Nguyen Van A 925,13E-853.65
43185908,K-728,Nguyen Van A 926,15T-665.32
3928995,A-817,Nguyen Van A 927,35N-331.79
632683595,S-860,Nguyen Van A 928,41C-843.65
248934722,V-647,Nguyen Van A 929,29S-138.74
545795910,H-660,Nguyen Van A 930,92C-292.95
355316385,H-229,Nguyen Van A 931,57X-937.18
306064130,J-377,Nguyen Van A 932,71P-821.93
892388159,N-236,Nguyen Van A 933,74F-502.41
712162232,F-122,Nguyen Van A 934,73L-388.66
806802861,C-716,Nguyen Van A 935,42K-178.17
941054853,J-145,Nguyen Van A 936,60M-850.91
95081598,G-554,Nguyen Van A 937,56J-402.62
876538377,O-765,Nguyen Van A 938,88U-120.27
443111671,T-847,Nguyen Van A 939,24N-772.80
902046801,Y-422,Nguyen Van A 940,10L-318.18
316490483,L-991,Nguyen Van A 941,82G-597.38
425340569,W-764,Nguyen Van A 942,78N-782.89
908085871,X-572,Nguyen Van A 943,84D-956.74
463853101,B-692,Nguyen Van A 944,79V-264.43
174955108,T-519,Nguyen Van A 945,99B-775.13
838779031,Q-295,Nguyen Van A 946,31N-803.74
829509963,T-595,Nguyen Van A 947,82B-834.47
317105514,P-511,Nguyen Van A 948,91S-768.45
49263102,L-356,Nguyen Van A 949,51Q-756.16
253067951,N-903,Nguyen Van A 950,80K-479.79
940944722,C-406,Nguyen Van A 951,34A-172.47
628552251,Y-802,Nguyen Van A 952,97G-736.21
932978823,T-758,Nguyen Van A 953,34J-402.55
954814707,V-788,Nguyen Van A 954,50Z-590.25
648574469,Z-368,Nguyen Van A 955,30B-640.55
767462936,V-872,Nguyen Van A 956,20L-912.74
739246746,M-818,Nguyen Van A 957,50P-938.73
449072513,S-292,Nguyen Van A 958,40W-379.51
681725966,G-641,Nguyen Van A 959,26J-247.59
875802214,C-893,Nguyen Van A 960,53P-542.64
285744785,I-440,Nguyen Van A 961,90C-474.64
363796988,L-186,Nguyen Van A 962,39S-347.90
671622955,O-921,Nguyen Van A 963,43C-296.14
286625713,M-391,Nguyen Van A 964,98G-601.55
560915308,Q-584,Nguyen Van A 965,69W-604.91
760669228,U-667,Nguyen Van A 966,39N-960.50
301085902,C-341,Nguyen Van A 967,71T-916.47
82891609,O-333,Nguyen Van A 968,50Y-781.26
999356132,W-207,Nguyen Van A 969,97Q-179.45
932564350,J-894,Nguyen Van A 970,68S-358.90
724868608,J-163,Nguyen Van A 971,27Z-322.71
173098512,X-436,Nguyen Van A 972,13S-553.30
950307617,D-790,Nguyen Van A 973,58J-142.13
100397822,J-269,Nguyen Van A 974,79K-748.12
520481964,I-867,Nguyen Van A 975,66Y-142.65
650256782,Y-629,Nguyen Van A 976,89A-574.67
433818054,W-448,Nguyen Van A 977,22F-781.30
988916136,S-469,Nguyen Van A 978,70L-521.81
495406503,I-259,Nguyen Van A 979,82O-797.80
585006748,P-283,Nguyen Van A 980,10X-794.47
472120665,G-403,Nguyen Van A 981,72E-557.86
86679529,G-867,Nguyen Van A 982,60I-419.98
576983125,X-940,Nguyen Van A 983,51C-317.30
398671446,O-194,Nguyen Van A 984,69U-885.77
812664893,C-908,Nguyen Van A 985,82C-793.52
93557845,O-220,Nguyen Van A 986,11V-616.67
8917650,D-636,Nguyen Van A 987,24F-639.38
648213608,U-957,Nguyen Van A 988,85N-956.27
70256502,K-838,Nguyen Van A 989,97H-125.26
490998370,M-445,Nguyen Van A 990,19F-680.42
49686262,I-875,Nguyen Van A 991,44V-876.97
251390101,K-166,Nguyen Van A 992,62C-247.11
884892462,X-315,Nguyen Van A 993,21I-860.69
913143838,Y-456,Nguyen Van A 994,38V-579.77
926142192,S-615,Nguyen Van A 995,57S-704.18
149782008,Q-899,Nguyen Van A 996,41E-715.95
699421310,S-252,Nguyen Van A 997,42B-702.11
818265095,T-782,Nguyen Van A 998,26R-234.43
18871120,T-863,Nguyen Van A 999,50Z-317.62
975072879,C-154,Nguyen Van A 1000,21D-453.48
11795016,L-316,Nguyen Van A 1001,61Q-595.16
69718011,W-756,Nguyen Van A 1002,52Y-519.23
475827254,G-621,Nguyen Van A 1003,59D-846.17
901705586,K-600,Nguyen Van A 1004,72A-138.30
224991756,A-887,Nguyen Van A 1005,56R-368.14
626404509,H-264,Nguyen Van A 1006,47Q-365.63
150084695,J-435,Nguyen Van A 1007,92U-523.71
707504705,Q-766,Nguyen Van A 1008,13E-978.47
426815625,F-944,Nguyen Van A 1009,15C-263.61
610287259,P-564,Nguyen Van A 1010,41Q-507.76
971183231,L-352,Nguyen Van A 1011,16Y-941.23
116173297,R-418,Nguyen Van A 1012,29U-618.11
607053057,L-519,Nguyen Van A 1013,79O-881.63
873745490,M-373,Nguyen Van A 1014,15F-614.99
689291672,F-325,Nguyen Van A 1015,29T-443.33
766364624,K-412,Nguyen Van A 1016,44I-177.31
567057068,G-692,Nguyen Van A 1017,20T-976.77
537363687,H-902,Nguyen Van A 1018,86D-168.34
850391682,R-126,Nguyen Van A 1019,21H-612.49
870248322,O-666,Nguyen Van A 1020,67L-386.65
14450988,U-934,Nguyen Van A 1021,18P-664.11
989391644,R-125,Nguyen Van A 1022,36I-680.41
595379210,R-848,Nguyen Van A 1023,47J-935.66
15026700,S-964,Nguyen Van A 1024,97J-633.19
793554950,Y-284,Nguyen Van A 1025,44P-217.79
509627707,U-815,Nguyen Van A 1026,68N-943.11
800550661,Q-901,Nguyen Van A 1027,28S-297.64
